"item_id","timestamp","units_sold","demand_drivers"
"CUST_003_ITEM_2162","2023-10-29","2526","{""avg_unit_price"" : 9, ""cust_instock"" : 0.9984}"
"CUST_003_ITEM_2162","2023-11-05","2675","{""avg_unit_price"" : 8.95, ""cust_instock"" : 0.9984}"
"CUST_003_ITEM_2162","2023-11-12","2423","{""avg_unit_price"" : 8.97, ""cust_instock"" : 0.9977}"
"CUST_003_ITEM_2162","2023-11-19","3008","{""avg_unit_price"" : 9, ""cust_instock"" : 0.9945}"
"CUST_003_ITEM_2162","2023-11-26","2468","{""avg_unit_price"" : 9, ""cust_instock"" : 0.9990}"
"CUST_003_ITEM_2162","2023-12-03","3361","{""avg_unit_price"" : 9, ""cust_instock"" : 0.9974}"
"CUST_003_ITEM_2162","2023-12-10","4427","{""avg_unit_price"" : 9, ""cust_instock"" : 0.9956}"
"CUST_003_ITEM_2162","2023-12-17","7726","{""avg_unit_price"" : 9.01, ""cust_instock"" : 0.9860}"
"CUST_003_ITEM_2162","2023-12-24","4712","{""avg_unit_price"" : 9.01, ""cust_instock"" : 0.9787}"
"CUST_003_ITEM_2162","2023-12-31","962","{""avg_unit_price"" : 9.06, ""cust_instock"" : 0.9803}"
"CUST_003_ITEM_2162","2024-01-07","797","{""avg_unit_price"" : 8.870000000000001, ""cust_instock"" : 0.9917}"
"CUST_003_ITEM_2162","2024-01-14","794","{""avg_unit_price"" : 8.87, ""cust_instock"" : 0.9940}"
"CUST_003_ITEM_2162","2024-01-21","845","{""avg_unit_price"" : 8.969999999999999, ""cust_instock"" : 0.9901}"
"CUST_003_ITEM_2162","2024-01-28","767","{""avg_unit_price"" : 8.94, ""cust_instock"" : 0.9907}"
"CUST_003_ITEM_2162","2024-02-04","724","{""avg_unit_price"" : 9.78, ""cust_instock"" : 0.9904}"
"CUST_003_ITEM_2162","2024-02-11","718","{""avg_unit_price"" : 10.88, ""cust_instock"" : 0.9865}"
"CUST_003_ITEM_2162","2024-02-18","733","{""avg_unit_price"" : 10.89, ""cust_instock"" : 0.9831}"
"CUST_003_ITEM_2162","2024-02-25","832","{""avg_unit_price"" : 9.55, ""cust_instock"" : 0.9824}"
"CUST_003_ITEM_2162","2024-03-03","1375","{""avg_unit_price"" : 7.3, ""cust_instock"" : 0.9859}"
"CUST_003_ITEM_2162","2024-03-10","1581","{""avg_unit_price"" : 7.0600000000000005, ""cust_instock"" : 0.9813}"
"CUST_003_ITEM_2162","2024-03-17","1674","{""avg_unit_price"" : 7.01, ""cust_instock"" : 0.9749}"
"CUST_003_ITEM_2162","2024-03-24","2298","{""avg_unit_price"" : 7.210000000000001, ""cust_instock"" : 0.9919}"
"CUST_003_ITEM_2162","2024-03-31","1885","{""avg_unit_price"" : 7, ""cust_instock"" : 0.9863}"
"CUST_003_ITEM_2162","2024-04-07","1065","{""avg_unit_price"" : 7.409999999999999, ""cust_instock"" : 0.9757}"
"CUST_003_ITEM_2162","2024-04-14","1088","{""avg_unit_price"" : 6.84, ""cust_instock"" : 0.9687}"
"CUST_003_ITEM_2162","2024-04-21","1423","{""avg_unit_price"" : 6.49, ""cust_instock"" : 0.9720}"
"CUST_003_ITEM_2162","2024-04-28","1517","{""avg_unit_price"" : 6.15, ""cust_instock"" : 0.9703}"
"CUST_003_ITEM_2162","2024-05-05","1156","{""avg_unit_price"" : 6.23, ""cust_instock"" : 0.9618}"
"CUST_003_ITEM_2162","2024-05-12","868","{""avg_unit_price"" : 6.79, ""cust_instock"" : 0.9673}"
"CUST_003_ITEM_2162","2024-05-19","627","{""avg_unit_price"" : 7.32, ""cust_instock"" : 0.9534}"
"CUST_003_ITEM_2162","2024-05-26","515","{""avg_unit_price"" : 7.77, ""cust_instock"" : 0.9642}"
"CUST_003_ITEM_2162","2024-06-02","532","{""avg_unit_price"" : 7.52, ""cust_instock"" : 0.9725}"
"CUST_003_ITEM_2162","2024-06-09","409","{""avg_unit_price"" : 8.4, ""cust_instock"" : 0.9574}"
"CUST_003_ITEM_2162","2024-06-16","364","{""avg_unit_price"" : 8.71, ""cust_instock"" : 0.9477}"
"CUST_003_ITEM_2162","2024-06-23","484","{""avg_unit_price"" : 8.459999999999999, ""cust_instock"" : 0.8163}"
"CUST_003_ITEM_2162","2024-06-30","671","{""avg_unit_price"" : 7.51, ""cust_instock"" : 0.8636}"
"CUST_003_ITEM_2162","2024-07-07","605","{""avg_unit_price"" : 7.629999999999999, ""cust_instock"" : 0.9447}"
"CUST_003_ITEM_2162","2024-07-14","598","{""avg_unit_price"" : 7.66, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-07-21","580","{""avg_unit_price"" : 7.57, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-07-28","606","{""avg_unit_price"" : 7.48, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-08-04","949","{""avg_unit_price"" : 5.95, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-08-11","1328","{""avg_unit_price"" : 5.1000000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-08-18","1280","{""avg_unit_price"" : 4.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-08-25","796","{""avg_unit_price"" : 4.88, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-09-01","443","{""avg_unit_price"" : 4.63, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-09-08","257","{""avg_unit_price"" : 4.68, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-09-15","179","{""avg_unit_price"" : 4.8, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-09-22","107","{""avg_unit_price"" : 4.82, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-09-29","94","{""avg_unit_price"" : 5.140000000000001, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-10-06","56","{""avg_unit_price"" : 4.7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-10-13","51","{""avg_unit_price"" : 5.45, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-10-20","40","{""avg_unit_price"" : 5.04, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-10-27","38","{""avg_unit_price"" : 5.19, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-11-03","38","{""avg_unit_price"" : 5.36, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-11-10","32","{""avg_unit_price"" : 4.7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-11-17","17","{""avg_unit_price"" : 4.99, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-11-24","19","{""avg_unit_price"" : 5.6000000000000005, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-12-01","21","{""avg_unit_price"" : 4.35, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-12-08","18","{""avg_unit_price"" : 6.53, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-12-15","21","{""avg_unit_price"" : 5.66, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-12-22","8","{""avg_unit_price"" : 5.86, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2024-12-29","3","{""avg_unit_price"" : 5.17, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-01-05","4","{""avg_unit_price"" : 6.25, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-01-12","2","{""avg_unit_price"" : 8.69, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-01-19","2","{""avg_unit_price"" : 3.5, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-01-26","6","{""avg_unit_price"" : 5.77, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-02-02","3","{""avg_unit_price"" : 6.96, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-02-09","4","{""avg_unit_price"" : 8.69, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-02-16","1","{""avg_unit_price"" : 3.38, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-02-23","1","{""avg_unit_price"" : 9, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-03-02","2","{""avg_unit_price"" : 9.94, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-03-09","2","{""avg_unit_price"" : 6.25, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-03-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-03-23","6","{""avg_unit_price"" : 5.11, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-03-30","2","{""avg_unit_price"" : 7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-04-06","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-04-13","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2162","2025-04-20","1","{""avg_unit_price"" : 7, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-04-03","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-04-10","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-04-17","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-04-24","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-05-01","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-05-08","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-05-15","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-05-22","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-05-29","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-06-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-06-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-06-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-06-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-07-03","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-07-10","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-07-17","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-07-24","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-07-31","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-08-07","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-08-14","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-08-21","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-08-28","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-09-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-09-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-09-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-09-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-10-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-10-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-10-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-10-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-10-30","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-11-06","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-11-13","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-11-20","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-11-27","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-12-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-12-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-12-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2022-12-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-01-01","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-01-08","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-01-15","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-01-22","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-01-29","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-02-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-02-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-02-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-02-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-03-05","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-03-12","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-03-19","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-03-26","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-04-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.9915}"
"CUST_003_ITEM_2170","2023-04-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-04-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-04-23","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-04-30","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-05-07","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-05-14","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-05-21","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-05-28","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-06-04","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-06-11","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-06-18","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-06-25","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-07-02","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-07-09","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-07-16","0","{""avg_unit_price"" : 0, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-07-23","34","{""avg_unit_price"" : 50.53, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2023-07-30","188","{""avg_unit_price"" : 49.830000000000005, ""cust_instock"" : 0.9915}"
"CUST_003_ITEM_2170","2023-08-06","333","{""avg_unit_price"" : 49.8, ""cust_instock"" : 0.9878}"
"CUST_003_ITEM_2170","2023-08-13","362","{""avg_unit_price"" : 49.76, ""cust_instock"" : 0.9876}"
"CUST_003_ITEM_2170","2023-08-20","467","{""avg_unit_price"" : 49.86, ""cust_instock"" : 0.9639}"
"CUST_003_ITEM_2170","2023-08-27","668","{""avg_unit_price"" : 49.830000000000005, ""cust_instock"" : 0.9607}"
"CUST_003_ITEM_2170","2023-09-03","678","{""avg_unit_price"" : 49.85, ""cust_instock"" : 0.9725}"
"CUST_003_ITEM_2170","2023-09-10","784","{""avg_unit_price"" : 49.86, ""cust_instock"" : 0.9829}"
"CUST_003_ITEM_2170","2023-09-17","785","{""avg_unit_price"" : 49.92, ""cust_instock"" : 0.9960}"
"CUST_003_ITEM_2170","2023-09-24","772","{""avg_unit_price"" : 49.05, ""cust_instock"" : 0.9991}"
"CUST_003_ITEM_2170","2023-10-01","904","{""avg_unit_price"" : 45.43, ""cust_instock"" : 0.9991}"
"CUST_003_ITEM_2170","2023-10-08","1004","{""avg_unit_price"" : 45.82, ""cust_instock"" : 0.9997}"
"CUST_003_ITEM_2170","2023-10-15","993","{""avg_unit_price"" : 45.02, ""cust_instock"" : 0.9989}"
"CUST_003_ITEM_2170","2023-10-22","953","{""avg_unit_price"" : 45.66, ""cust_instock"" : 0.9980}"
"CUST_003_ITEM_2170","2023-10-29","1002","{""avg_unit_price"" : 47.47, ""cust_instock"" : 0.9994}"
"CUST_003_ITEM_2170","2023-11-05","1305","{""avg_unit_price"" : 48.62, ""cust_instock"" : 0.9997}"
"CUST_003_ITEM_2170","2023-11-12","1544","{""avg_unit_price"" : 48.580000000000005, ""cust_instock"" : 0.9997}"
"CUST_003_ITEM_2170","2023-11-19","2475","{""avg_unit_price"" : 49.37, ""cust_instock"" : 0.9994}"
"CUST_003_ITEM_2170","2023-11-26","2401","{""avg_unit_price"" : 49.37, ""cust_instock"" : 1.0000}"
"CUST_003_ITEM_2170","2023-12-03","3379","{""avg_unit_price"" : 49.49, ""cust_instock"" : 0.9994}"
"CUST_003_ITEM_2170","2023-12-10","4947","{""avg_unit_price"" : 49.77, ""cust_instock"" : 0.9983}"
"CUST_003_ITEM_2170","2023-12-17","10067","{""avg_unit_price"" : 49.87, ""cust_instock"" : 0.9869}"
"CUST_003_ITEM_2170","2023-12-24","5404","{""avg_unit_price"" : 49.77, ""cust_instock"" : 0.9663}"
"CUST_003_ITEM_2170","2023-12-31","445","{""avg_unit_price"" : 48.02, ""cust_instock"" : 0.9875}"
"CUST_003_ITEM_2170","2024-01-07","353","{""avg_unit_price"" : 47.370000000000005, ""cust_instock"" : 0.9969}"
"CUST_003_ITEM_2170","2024-01-14","342","{""avg_unit_price"" : 46.96, ""cust_instock"" : 0.9989}"
"CUST_003_ITEM_2170","2024-01-21","459","{""avg_unit_price"" : 40.76, ""cust_instock"" : 0.9966}"
"CUST_003_ITEM_2170","2024-01-28","537","{""avg_unit_price"" : 38.32, ""cust_instock"" : 0.9977}"
"CUST_003_ITEM_2170","2024-02-04","461","{""avg_unit_price"" : 41.6, ""cust_instock"" : 0.9966}"
"CUST_003_ITEM_2170","2024-02-11","428","{""avg_unit_price"" : 45.11000000000001, ""cust_instock"" : 0.9955}"
"CUST_003_ITEM_2170","2024-02-18","478","{""avg_unit_price"" : 48.27, ""cust_instock"" : 0.9963}"
"CUST_003_ITEM_2170","2024-02-25","522","{""avg_unit_price"" : 46.510000000000005, ""cust_instock"" : 0.9955}"
"CUST_003_ITEM_2170","2024-03-03","500","{""avg_unit_price"" : 43.8, ""cust_instock"" : 0.9952}"
"CUST_003_ITEM_2170","2024-03-10","472","{""avg_unit_price"" : 44.03, ""cust_instock"" : 0.9952}"
"CUST_003_ITEM_2170","2024-03-17","432","{""avg_unit_price"" : 44.77, ""cust_instock"" : 0.9921}"
"CUST_003_ITEM_2170","2024-03-24","462","{""avg_unit_price"" : 45.69, ""cust_instock"" : 0.9898}"
"CUST_003_ITEM_2170","2024-03-31","396","{""avg_unit_price"" : 20.01, ""cust_instock"" : 0.9915}"
"CUST_003_ITEM_2170","2024-04-07","379","{""avg_unit_price"" : 45.64, ""cust_instock"" : 0.9961}"
"CUST_003_ITEM_2170","2024-04-14","394","{""avg_unit_price"" : 42.81, ""cust_instock"" : 0.9917}"
"CUST_003_ITEM_2170","2024-04-21","517","{""avg_unit_price"" : 40.03, ""cust_instock"" : 0.9906}"
"CUST_003_ITEM_2170","2024-04-28","485","{""avg_unit_price"" : 39.370000000000005, ""cust_instock"" : 0.9894}"
"CUST_003_ITEM_2170","2024-05-05","372","{""avg_unit_price"" : 42.77, ""cust_instock"" : 0.9866}"
"CUST_003_ITEM_2170","2024-05-12","331","{""avg_unit_price"" : 43, ""cust_instock"" : 0.9838}"
"CUST_003_ITEM_2170","2024-05-19","280","{""avg_unit_price"" : 43.78, ""cust_instock"" : 0.9855}"
"CUST_003_ITEM_2170","2024-05-26","278","{""avg_unit_price"" : 45.55, ""cust_instock"" : 0.9827}"
"CUST_003_ITEM_2170","2024-06-02","297","{""avg_unit_price"" : 46.26, ""cust_instock"" : 0.9910}"
"CUST_003_ITEM_2170","2024-06-09","334","{""avg_unit_price"" : 46.22, ""cust_instock"" : 0.9849}"
"CUST_003_ITEM_2170","2024-06-16","345","{""avg_unit_price"" : 43.88, ""cust_instock"" : 0.9905}"
"CUST_003_ITEM_2170","2024-06-23","765","{""avg_unit_price"" : 36.49, ""cust_instock"" : 0.9780}"
"CUST_003_ITEM_2170","2024-06-30","1791","{""avg_unit_price"" : 31.55, ""cust_instock"" : 0.9777}"
"CUST_003_ITEM_2170","2024-07-07","1818","{""avg_unit_price"" : 30.1, ""cust_instock"" : 1.0000}"
"CUST_003_ITEM_2170","2024-07-14","1763","{""avg_unit_price"" : 30.53, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-07-21","1720","{""avg_unit_price"" : 28.83, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-07-28","1777","{""avg_unit_price"" : 29.45, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-08-04","3071","{""avg_unit_price"" : 24.61, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-08-11","4372","{""avg_unit_price"" : 21.93, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-08-18","3697","{""avg_unit_price"" : 21.59, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-08-25","1736","{""avg_unit_price"" : 21.45, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-09-01","961","{""avg_unit_price"" : 21.11, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-09-08","551","{""avg_unit_price"" : 20.25, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-09-15","367","{""avg_unit_price"" : 21.16, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-09-22","265","{""avg_unit_price"" : 20.86, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-09-29","218","{""avg_unit_price"" : 20.4, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-10-06","129","{""avg_unit_price"" : 20.21, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-10-13","151","{""avg_unit_price"" : 19.19, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-10-20","190","{""avg_unit_price"" : 20.34, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-10-27","93","{""avg_unit_price"" : 21.37, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-11-03","79","{""avg_unit_price"" : 21.44, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-11-10","71","{""avg_unit_price"" : 19.61, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-11-17","105","{""avg_unit_price"" : 20.39, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-11-24","72","{""avg_unit_price"" : 21.200000000000003, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-12-01","61","{""avg_unit_price"" : 20.51, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-12-08","48","{""avg_unit_price"" : 22.23, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-12-15","54","{""avg_unit_price"" : 21.87, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-12-22","31","{""avg_unit_price"" : 21.44, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2024-12-29","2","{""avg_unit_price"" : -1.78, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-01-05","8","{""avg_unit_price"" : 20.63, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-01-12","9","{""avg_unit_price"" : 18.83, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-01-19","21","{""avg_unit_price"" : 16.119999999999997, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-01-26","15","{""avg_unit_price"" : 25.05, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-02-02","5","{""avg_unit_price"" : 18.2, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-02-09","11","{""avg_unit_price"" : 22.39, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-02-16","5","{""avg_unit_price"" : 14.8, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-02-23","2","{""avg_unit_price"" : 24, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-03-02","9","{""avg_unit_price"" : 24, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-03-09","4","{""avg_unit_price"" : 17.25, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-03-16","3","{""avg_unit_price"" : 24, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-03-23","1","{""avg_unit_price"" : 13, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-03-30","4","{""avg_unit_price"" : 20.01, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-04-06","1","{""avg_unit_price"" : 20, ""cust_instock"" : 0.0000}"
"CUST_003_ITEM_2170","2025-04-13","1","{""avg_unit_price"" : 24, ""cust_instock"" : 0.0000}"
